/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_00_642.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_00_642.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_00_642.jpg,0,1,0,30.19028
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_00_715.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_00_715.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_00_715.jpg,0,1,0,30.1903
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_00_787.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_00_787.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_00_787.jpg,0,1,0,30.1903
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_00_860.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_00_860.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_00_860.jpg,0,1,0,30.19031
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_00_932.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_00_932.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_00_932.jpg,-0.05,1,0,30.18964
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_005.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_005.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_005.jpg,-0.25,1,0,30.17476
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_077.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_077.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_077.jpg,0,1,0,30.18924
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_149.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_149.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_149.jpg,0,1,0,30.19024
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_220.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_220.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_220.jpg,0,1,0,30.19025
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_290.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_290.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_290.jpg,0,1,0,30.19032
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_362.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_362.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_362.jpg,0,1,0,30.19028
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_432.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_432.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_432.jpg,0,1,0,30.19029
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_503.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_503.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_503.jpg,0,1,0,30.19027
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_574.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_574.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_574.jpg,-0.2,1,0,30.18045
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_643.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_643.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_643.jpg,0,1,0,30.19073
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_713.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_713.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_713.jpg,0,1,0,30.18998
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_785.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_785.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_785.jpg,0,1,0,30.19016
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_858.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_858.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_858.jpg,0,1,0,30.18964
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_01_937.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_01_937.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_01_937.jpg,0,1,0,30.19004
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_008.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_008.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_008.jpg,0,1,0,30.19012
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_077.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_077.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_077.jpg,0,1,0,30.19011
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_144.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_144.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_144.jpg,-0.15,1,0,30.18438
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_223.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_223.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_223.jpg,0,1,0,30.18974
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_290.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_290.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_290.jpg,0,1,0,30.18983
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_358.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_358.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_358.jpg,0,1,0,30.19
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_426.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_426.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_426.jpg,-0.15,1,0,30.18504
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_495.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_495.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_495.jpg,-0.3,1,0,30.16984
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_566.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_566.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_566.jpg,-0.5000001,1,0,30.14629
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_643.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_643.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_643.jpg,0,1,0,30.18525
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_713.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_713.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_713.jpg,0,1,0,30.18942
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_781.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_781.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_781.jpg,0,1,0,30.19014
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_849.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_849.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_849.jpg,0,1,0,30.19041
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_919.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_919.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_919.jpg,0,1,0,30.1904
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_02_991.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_02_991.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_02_991.jpg,0,1,0,30.19043
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_064.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_064.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_064.jpg,0,1,0,30.19044
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_141.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_141.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_141.jpg,0,1,0,30.19042
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_213.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_213.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_213.jpg,0,1,0,30.19047
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_286.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_286.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_286.jpg,0,1,0,30.19047
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_356.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_356.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_356.jpg,0,1,0,30.19046
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_429.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_429.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_429.jpg,0,1,0,30.19048
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_504.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_504.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_504.jpg,0,1,0,30.19007
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_573.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_573.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_573.jpg,0,1,0,30.19029
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_644.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_644.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_644.jpg,0,1,0,30.19033
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_716.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_716.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_716.jpg,0,1,0,30.18994
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_789.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_789.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_789.jpg,0,1,0,30.19019
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_858.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_858.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_858.jpg,0,1,0,30.1902
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_927.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_927.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_927.jpg,0,1,0,30.19021
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_03_996.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_03_996.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_03_996.jpg,0,1,0,30.19023
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_063.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_063.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_063.jpg,-0.1,1,0,30.18776
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_130.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_130.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_130.jpg,-0.3,1,0,30.16967
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_197.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_197.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_197.jpg,0,1,0,30.18882
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_264.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_264.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_264.jpg,0,1,0,30.19002
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_344.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_344.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_344.jpg,0,1,0,30.19026
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_421.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_421.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_421.jpg,0,1,0,30.19038
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_492.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_492.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_492.jpg,0,1,0,30.19042
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_562.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_562.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_562.jpg,0,1,0,30.19037
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_639.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_639.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_639.jpg,0,1,0,30.19107
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_716.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_716.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_716.jpg,-0.2,1,0,30.1801
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_792.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_792.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_792.jpg,0,1,0,30.18923
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_868.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_868.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_868.jpg,0,1,0,30.18946
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_04_946.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_04_946.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_04_946.jpg,0,1,0,30.19012
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_014.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_014.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_014.jpg,0,1,0,30.19021
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_083.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_083.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_083.jpg,0,1,0,30.19028
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_150.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_150.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_150.jpg,0,1,0,30.19024
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_218.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_218.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_218.jpg,0,1,0,30.19026
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_285.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_285.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_285.jpg,-0.1,1,0,30.18787
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_352.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_352.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_352.jpg,-0.25,1,0,30.17521
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_419.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_419.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_419.jpg,-0.4,1,0,30.15815
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_487.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_487.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_487.jpg,0,1,0,30.18548
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_566.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_566.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_566.jpg,0,1,0,30.18917
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_633.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_633.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_633.jpg,0,1,0,30.1902
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_713.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_713.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_713.jpg,0,1,0,30.19014
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_791.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_791.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_791.jpg,0,1,0,30.19037
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_870.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_870.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_870.jpg,0,1,0,30.19059
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_05_937.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_05_937.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_05_937.jpg,0,1,0,30.18983
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_06_014.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_06_014.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_06_014.jpg,0,1,0,30.19022
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_06_090.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_06_090.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_06_090.jpg,0,1,0,30.19032
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_06_165.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_06_165.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_06_165.jpg,0,1,0,30.19027
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_06_238.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_06_238.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_06_238.jpg,0,1,0,30.19029
/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/center_2019_08_12_18_51_06_311.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/left_2019_08_12_18_51_06_311.jpg,/media/der-alien/ZWEITE/study/ai/autonomous driving/output/IMG/right_2019_08_12_18_51_06_311.jpg,0,1,0,30.19029
